,,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
df_EQ Data.csv,323,6811.0,19.4181667,-155.27616669999998,0.93,3.36,ml,52.0,31,0.006693000000000001,0.09,hv,hv70507457,2018-10-16T15:34:10.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.11,0.152,45,reviewed,hv,hv
df_EQ Data.csv,324,6811.0,19.4136667,-155.266,0.41,2.97,ml,25.0,75,0.005989,0.1,hv,hv70507222,2019-01-16T20:28:11.104Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.154,37,reviewed,hv,hv
df_EQ Data.csv,325,6811.0,19.4081667,-155.28433330000001,1.51,3.11,ml,50.0,24,0.009448,0.1,hv,hv70503827,2018-10-16T15:34:10.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.11,0.184,45,reviewed,hv,hv
df_EQ Data.csv,326,6811.0,19.397833300000002,-155.2621667,0.06,3.37,ml,30.0,55,0.0036710000000000002,0.12,hv,hv70503552,2019-01-29T21:39:57.608Z,"5 km SSW of Volcano, Hawaii",earthquake,0.11,0.12,0.243,12,reviewed,hv,hv
df_EQ Data.csv,327,6811.0,19.4141667,-155.2765,0.82,3.66,ml,25.0,48,0.007969,0.09,hv,hv70503547,2018-10-16T15:34:09.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.13,0.17800000000000002,44,reviewed,hv,hv
df_EQ Data.csv,328,6811.0,19.4123333,-155.26233330000002,0.28,3.29,ml,45.0,36,0.0023309999999999997,0.13,hv,hv70503132,2021-03-01T21:48:39.339Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.2,50,reviewed,hv,hv
df_EQ Data.csv,329,6811.0,19.4018333,-155.2895,0.42,4.11,ml,26.0,43,0.011000000000000001,0.11,hv,hv70502242,2018-10-16T15:34:09.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.174,11,reviewed,hv,hv
df_EQ Data.csv,330,6811.0,19.4126667,-155.2845,0.53,3.7,ml,25.0,62,0.004984000000000001,0.08,hv,hv70502232,2018-10-16T15:34:09.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.13,0.11,0.187,47,reviewed,hv,hv
df_EQ Data.csv,331,6811.0,19.4106667,-155.286,0.36,3.08,ml,25.0,58,0.007187000000000001,0.09,hv,hv70502227,2018-10-16T15:34:09.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.13,0.12,0.215,23,reviewed,hv,hv
df_EQ Data.csv,332,6811.0,19.396,-155.2791667,1.0,3.24,ml,24.0,39,0.005252000000000001,0.11,hv,hv70502212,2018-10-16T15:34:09.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.16,0.139,30,reviewed,hv,hv
df_EQ Data.csv,333,6811.0,19.406833300000002,-155.2606667,0.24,3.61,ml,24.0,91,0.005279,0.11,hv,hv70502207,2018-10-16T15:34:09.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.14,37,reviewed,hv,hv
df_EQ Data.csv,334,6811.0,19.3988333,-155.2735,1.51,3.43,ml,35.0,38,0.00345,0.1,hv,hv70501657,2019-01-29T23:51:32.532Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.14,0.136,14,reviewed,hv,hv
df_EQ Data.csv,335,6811.0,19.4163333,-155.2785,0.91,3.27,ml,48.0,34,0.005445,0.12,hv,hv70501217,2018-10-16T15:34:09.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.12,0.177,44,reviewed,hv,hv
df_EQ Data.csv,336,6811.0,19.4145,-155.2641667,0.59,2.81,ml,23.0,79,0.004707,0.09,hv,hv70500817,2019-03-02T00:42:53.670Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.15,0.048,12,reviewed,hv,hv
df_EQ Data.csv,337,6811.0,19.4148333,-155.2778333,0.38,3.47,ml,25.0,53,0.006547,0.11,hv,hv70500202,2022-08-08T06:42:21.367Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.12,0.168,43,reviewed,hv,hv
df_EQ Data.csv,338,6810.0,19.401,-155.2633333,0.15,3.27,ml,29.0,66,0.003744,0.1,hv,hv70499447,2018-10-16T15:34:09.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.11,0.1,0.209,22,reviewed,hv,hv
df_EQ Data.csv,339,6810.0,19.4135,-155.26133330000002,0.52,3.12,ml,32.0,83,0.001966,0.11,hv,hv70498772,2018-10-16T15:34:10.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.1,0.14,18,reviewed,hv,hv
df_EQ Data.csv,340,6810.0,19.4153333,-155.2773333,0.77,3.33,ml,50.0,30,0.006790999999999999,0.1,hv,hv70498762,2019-01-30T21:42:41.260Z,"5 km WSW of Volcano, Hawaii",earthquake,0.12,0.08,0.158,40,reviewed,hv,hv
df_EQ Data.csv,341,6810.0,19.3508333,-155.1226667,7.38,4.07,ml,44.0,125,0.03395,0.1,hv,hv70496917,2018-10-16T15:34:09.040Z,"12 km S of Fern Forest, Hawaii",earthquake,0.34,0.41,0.19699999999999998,55,reviewed,hv,hv
df_EQ Data.csv,342,6809.0,19.3911667,-155.27433330000002,-0.26,3.65,ml,20.0,44,0.004229999999999999,0.11,hv,hv70495007,2018-10-09T16:43:26.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.19,0.16699999999999998,24,reviewed,hv,hv
df_EQ Data.csv,343,6809.0,19.42,-155.275,0.8,3.86,ml,17.0,44,0.005325,0.12,hv,hv70494992,2018-07-30T10:34:30.533Z,"4 km WSW of Volcano, Hawaii",earthquake,0.17,0.1,0.20600000000000002,25,reviewed,hv,hv
df_EQ Data.csv,344,6809.0,19.412,-155.2643333,0.41,3.71,ml,22.0,72,0.004207,0.08,hv,hv70494987,2018-10-09T16:43:26.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.23800000000000002,21,reviewed,hv,hv
df_EQ Data.csv,345,6809.0,19.316,-155.108,5.28,1.52,md,30.0,175,0.03599,0.18,hv,hv70494882,2019-01-30T01:39:37.740Z,"16 km S of Fern Forest, Hawaii",earthquake,0.51,0.79,0.069,15,reviewed,hv,hv
df_EQ Data.csv,346,6809.0,19.4,-155.2723333,1.47,3.39,ml,28.0,45,0.004771,0.1,hv,hv70494657,2019-01-30T02:29:09.257Z,"6 km SW of Volcano, Hawaii",earthquake,0.22,0.19,0.109,12,reviewed,hv,hv
df_EQ Data.csv,347,6809.0,19.4165,-155.27700000000002,0.83,3.4,ml,26.0,51,0.006797,0.08,hv,hv70494122,2021-07-14T21:11:15.982Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.1,0.14800000000000002,45,reviewed,hv,hv
df_EQ Data.csv,348,6809.0,19.4095,-155.2846667,0.32,3.38,ml,48.0,20,0.008137,0.11,hv,hv70494062,2018-10-09T16:43:26.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.177,48,reviewed,hv,hv
df_EQ Data.csv,349,6809.0,19.41,-155.2716667,0.45,2.91,ml,33.0,42,0.01132,0.1,hv,hv70494032,2019-03-09T02:45:36.770Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.175,46,reviewed,hv,hv
df_EQ Data.csv,350,6809.0,19.4006667,-155.27366669999998,1.22,3.61,ml,25.0,47,0.0052710000000000005,0.11,hv,hv70493822,2018-10-09T16:43:26.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.213,23,reviewed,hv,hv
df_EQ Data.csv,351,6809.0,19.4135,-155.2778333,0.72,2.83,md,24.0,53,0.007217,0.09,hv,hv70493812,2018-10-09T16:43:26.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.06,7,reviewed,hv,hv
df_EQ Data.csv,352,6809.0,19.412833300000003,-155.26166669999998,0.23,3.12,ml,46.0,36,0.0018449999999999999,0.12,hv,hv70493807,2019-01-30T20:06:43.492Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.09,0.19699999999999998,42,reviewed,hv,hv
df_EQ Data.csv,353,6809.0,19.4178333,-155.2731667,0.63,3.31,ml,26.0,49,0.008053,0.1,hv,hv70493182,2019-01-31T01:05:26.888Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.11,0.156,16,reviewed,hv,hv
df_EQ Data.csv,354,6809.0,19.4195,-155.2765,1.0,3.29,ml,54.0,32,0.005331,0.1,hv,hv70492172,2018-10-09T16:43:25.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.15,0.1,0.166,44,reviewed,hv,hv
df_EQ Data.csv,355,6808.0,19.4076667,-155.28566669999998,1.32,3.37,ml,25.0,46,0.01005,0.09,hv,hv70488492,2018-10-09T16:43:25.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.184,49,reviewed,hv,hv
df_EQ Data.csv,356,6808.0,19.391,-155.2811667,-0.34,2.22,ml,25.0,41,0.004475,0.11,hv,hv70488487,2018-07-28T20:38:37.597Z,"7 km SW of Volcano, Hawaii",earthquake,0.11,0.13,0.06,9,reviewed,hv,hv
df_EQ Data.csv,357,6808.0,19.4111667,-155.2635,0.52,3.03,ml,25.0,63,0.0035399999999999997,0.08,hv,hv70487597,2018-10-09T16:43:25.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.14400000000000002,46,reviewed,hv,hv
df_EQ Data.csv,358,6808.0,19.4095,-155.26983330000002,-0.64,3.61,ml,27.0,43,0.009743,0.14,hv,hv70487292,2018-10-09T16:43:25.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.1,0.15,0.21100000000000002,21,reviewed,hv,hv
df_EQ Data.csv,359,6808.0,19.3945,-155.2783333,0.22,3.18,ml,37.0,46,0.004511,0.11,hv,hv70487287,2019-02-02T01:04:04.504Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.17,45,reviewed,hv,hv
df_EQ Data.csv,360,6808.0,19.410166699999998,-155.2826667,0.43,3.26,ml,26.0,53,0.0075769999999999995,0.1,hv,hv70486692,2018-10-09T16:43:25.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.11,0.152,51,reviewed,hv,hv
df_EQ Data.csv,361,6808.0,19.417,-155.2783333,0.26,3.42,ml,23.0,56,0.00548,0.12,hv,hv70486652,2018-10-09T16:43:25.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.12,0.12,0.10800000000000001,28,reviewed,hv,hv
df_EQ Data.csv,362,6808.0,19.417,-155.2636667,0.64,2.9,ml,23.0,80,0.006056000000000001,0.09,hv,hv70486647,2018-10-09T16:43:25.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.08,0.139,35,reviewed,hv,hv
df_EQ Data.csv,363,6808.0,19.3988333,-155.27716669999998,0.6,3.63,ml,30.0,39,0.00479,0.09,hv,hv70486307,2018-10-09T16:43:25.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.2,23,reviewed,hv,hv
df_EQ Data.csv,364,6808.0,19.4066667,-155.29033330000001,1.02,3.27,ml,26.0,43,0.009129,0.1,hv,hv70486302,2018-10-09T16:43:25.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.188,40,reviewed,hv,hv
df_EQ Data.csv,365,6808.0,19.410166699999998,-155.2691667,0.76,3.53,ml,34.0,39,0.008974,0.08,hv,hv70486252,2019-01-31T02:50:27.026Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.122,17,reviewed,hv,hv
df_EQ Data.csv,366,6807.0,19.4088333,-155.261,0.46,3.37,ml,25.0,78,0.003406,0.11,hv,hv70485937,2018-10-09T16:43:25.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.165,24,reviewed,hv,hv
df_EQ Data.csv,367,6807.0,19.416,-155.2775,0.87,3.44,ml,27.0,53,0.006442,0.07,hv,hv70485932,2018-10-09T16:43:25.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.09,0.158,49,reviewed,hv,hv
df_EQ Data.csv,368,6807.0,19.1916667,-155.4978333,35.55,3.76,ml,25.0,70,0.02547,0.11,hv,hv70484807,2018-10-09T16:43:25.040Z,"2 km WSW of P?hala, Hawaii",earthquake,0.62,0.81,0.179,9,reviewed,hv,hv
df_EQ Data.csv,369,6807.0,19.4085,-155.2868333,1.09,3.13,ml,56.0,23,0.009473,0.13,hv,hv70484642,2018-10-09T16:43:24.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.09,0.19399999999999998,42,reviewed,hv,hv
df_EQ Data.csv,370,6807.0,19.4125,-155.2656667,0.35,3.6,ml,25.0,70,0.00548,0.09,hv,hv70484402,2019-06-21T19:16:03.689Z,"4 km SW of Volcano, Hawaii",earthquake,0.11,0.09,0.157,25,reviewed,hv,hv
df_EQ Data.csv,371,6807.0,19.4473333,-155.4711667,8.53,1.04,md,20.0,63,0.05087,0.1,hv,hv70483072,2018-08-01T05:06:52.750Z,"24 km W of Volcano, Hawaii",earthquake,0.33,0.76,0.055999999999999994,9,reviewed,hv,hv
df_EQ Data.csv,372,6806.0,19.413,-155.2653333,0.62,3.27,ml,21.0,76,0.005229,0.05,hv,hv70481012,2018-10-09T16:43:24.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.2,0.19,0.16899999999999998,47,reviewed,hv,hv
df_EQ Data.csv,373,6806.0,19.411333300000003,-155.28283330000002,0.38,2.76,md,23.0,55,0.006408,0.06,hv,hv70480612,2018-10-09T16:43:24.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.18,0.062,5,reviewed,hv,hv
df_EQ Data.csv,374,6806.0,19.4156667,-155.2631667,0.24,3.52,ml,31.0,67,0.004725,0.12,hv,hv70480422,2018-10-09T16:43:24.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.175,51,reviewed,hv,hv
df_EQ Data.csv,375,6806.0,19.403,-155.27200000000002,1.6,3.47,ml,24.0,46,0.007358,0.09,hv,hv70480417,2018-10-09T16:43:24.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.2,0.22,0.145,18,reviewed,hv,hv
df_EQ Data.csv,376,6806.0,19.4168333,-155.27100000000002,0.66,3.15,ml,22.0,40,0.01004,0.1,hv,hv70480387,2018-10-09T16:43:24.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.153,47,reviewed,hv,hv
df_EQ Data.csv,377,6806.0,19.3916667,-155.278,-0.16,3.17,ml,37.0,42,0.005520000000000001,0.13,hv,hv70480087,2018-10-09T16:43:24.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.12,0.15,0.18,46,reviewed,hv,hv
df_EQ Data.csv,378,6806.0,19.516,-155.71966669999998,6.83,1.49,md,23.0,89,0.01974,0.15,hv,hv70479337,2018-07-27T05:32:18.581Z,"16 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.37,0.79,0.193,12,reviewed,hv,hv
df_EQ Data.csv,379,6806.0,19.416,-155.27700000000002,0.65,3.41,ml,25.0,50,0.006899,0.09,hv,hv70478842,2018-10-09T16:43:24.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.11,0.17300000000000001,21,reviewed,hv,hv
df_EQ Data.csv,380,6806.0,19.3681667,-155.01266669999998,3.92,1.49,md,20.0,189,0.06556000000000001,0.12,hv,hv70478832,2018-10-09T16:43:24.040Z,"15 km SW of Leilani Estates, Hawaii",earthquake,0.74,1.33,0.138,7,reviewed,hv,hv
df_EQ Data.csv,381,6806.0,19.3955,-155.26766669999998,0.25,3.43,ml,23.0,57,0.003134,0.14,hv,hv70478562,2018-10-09T16:43:24.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.11,0.135,15,reviewed,hv,hv
df_EQ Data.csv,382,6806.0,19.4076667,-155.2861667,1.41,3.09,ml,57.0,23,0.01013,0.1,hv,hv70478537,2018-10-09T16:43:24.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.13,0.171,47,reviewed,hv,hv
df_EQ Data.csv,383,6806.0,19.3941667,-155.2788333,-0.84,3.37,ml,42.0,41,0.005043,0.13,hv,hv70478312,2019-02-02T02:10:19.443Z,"7 km SW of Volcano, Hawaii",earthquake,0.11,0.17,0.15,37,reviewed,hv,hv
df_EQ Data.csv,384,6806.0,19.415,-155.2776667,0.32,3.6,ml,50.0,34,0.006622,0.13,hv,hv70477317,2019-02-05T23:30:01.449Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.08,0.22699999999999998,20,reviewed,hv,hv
df_EQ Data.csv,385,6806.0,19.3991667,-155.28283330000002,-1.09,3.92,ml,21.0,36,0.009462,0.14,hv,hv70477017,2018-10-09T16:43:23.040Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,31.61,0.08199999999999999,12,reviewed,hv,hv
df_EQ Data.csv,386,6806.0,19.3995,-155.2645,-0.27,3.57,ml,23.0,73,0.001912,0.12,hv,hv70477012,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.151,27,reviewed,hv,hv
df_EQ Data.csv,387,6806.0,19.4155,-155.2763333,0.27,3.62,ml,25.0,47,0.0076370000000000006,0.11,hv,hv70477007,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.155,48,reviewed,hv,hv
df_EQ Data.csv,388,6806.0,19.4125,-155.28066669999998,0.29,2.75,ml,24.0,56,0.00607,0.08,hv,hv70477002,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.184,27,reviewed,hv,hv
df_EQ Data.csv,389,6805.0,19.414,-155.2643333,0.42,3.02,ml,31.0,66,0.0046170000000000004,0.08,hv,hv70475227,2018-10-09T16:43:23.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.19,0.12,0.196,39,reviewed,hv,hv
df_EQ Data.csv,390,6805.0,19.4125,-155.27683330000002,0.08,2.81,ml,15.0,51,0.008565999999999999,0.07,hv,hv70474707,2018-10-09T16:43:23.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.31,0.155,11,reviewed,hv,hv
df_EQ Data.csv,391,6804.0,19.4141667,-155.28216669999998,0.45,5.3,mw,36.0,35,0.003925,0.14,hv,hv70470502,2022-05-03T19:24:43.529Z,"5 km WSW of Volcano, Hawaii",volcanic eruption,0.14,0.1,,14,reviewed,hv,hv
df_EQ Data.csv,392,6804.0,19.418,-155.27100000000002,0.44,2.96,ml,20.0,49,0.009155,0.09,hv,hv70470137,2018-09-29T01:44:28.978Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.17,0.151,12,reviewed,hv,hv
df_EQ Data.csv,393,6804.0,19.4105,-155.26383330000002,0.29,3.44,ml,24.0,54,0.004054,0.08,hv,hv70469777,2018-10-09T16:43:22.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.16399999999999998,40,reviewed,hv,hv
df_EQ Data.csv,394,6804.0,19.4001667,-155.27366669999998,1.26,3.36,ml,40.0,42,0.0047740000000000005,0.1,hv,hv70469357,2019-02-06T00:17:43.510Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.1,0.17800000000000002,15,reviewed,hv,hv
df_EQ Data.csv,395,6804.0,19.3973333,-155.26833330000002,0.29,3.55,ml,25.0,41,0.002353,0.13,hv,hv70469347,2021-02-19T17:53:22.451Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.11599999999999999,27,reviewed,hv,hv
df_EQ Data.csv,396,6804.0,19.409000000000002,-155.2688333,0.36,2.65,ml,23.0,42,0.008994,0.12,hv,hv70469352,2021-02-19T17:41:49.508Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.132,16,reviewed,hv,hv
df_EQ Data.csv,397,6804.0,19.406833300000002,-155.2858333,1.36,3.12,ml,48.0,22,0.0109,0.09,hv,hv70469332,2019-03-12T20:32:29.900Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.168,43,reviewed,hv,hv
df_EQ Data.csv,398,6804.0,19.4141667,-155.2625,0.41,3.59,ml,32.0,55,0.0032259999999999997,0.11,hv,hv70469097,2019-06-01T01:04:48.803Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.11,0.21600000000000003,10,reviewed,hv,hv
df_EQ Data.csv,399,6804.0,19.415,-155.2728333,0.64,3.26,ml,23.0,48,0.01069,0.11,hv,hv70468647,2018-10-09T16:43:22.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.253,14,reviewed,hv,hv
df_EQ Data.csv,400,6804.0,19.4165,-155.2596667,0.51,3.0,ml,33.0,47,0.0043939999999999995,0.12,hv,hv70468387,2019-04-19T00:29:50.910Z,"3 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.192,41,reviewed,hv,hv
df_EQ Data.csv,401,6804.0,19.4108333,-155.29166669999998,0.91,3.03,ml,21.0,65,0.008915000000000001,0.11,hv,hv70468242,2019-04-10T20:44:53.850Z,"7 km WSW of Volcano, Hawaii",earthquake,0.16,0.14,0.168,25,reviewed,hv,hv
df_EQ Data.csv,402,6804.0,19.397833300000002,-155.267,0.15,2.74,ml,18.0,52,0.001,0.12,hv,hv70468197,2018-10-09T16:43:21.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.21,0.259,8,reviewed,hv,hv
df_EQ Data.csv,403,6804.0,19.4153333,-155.276,0.33,3.82,ml,25.0,45,0.007986,0.09,hv,hv70467392,2018-10-09T16:43:22.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.29600000000000004,18,reviewed,hv,hv
df_EQ Data.csv,404,6803.0,19.410166699999998,-155.2833333,0.54,5.3,mw,35.0,26,0.007490999999999999,0.09,hv,hv70463607,2022-05-03T19:24:30.659Z,"6 km SW of Volcano, Hawaii",volcanic eruption,0.12,0.09,,27,reviewed,hv,hv
df_EQ Data.csv,405,6803.0,19.4048333,-155.287,1.14,3.6,ml,40.0,27,0.0124,0.13,hv,hv70463597,2018-10-09T16:43:21.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.1,0.21899999999999997,29,reviewed,hv,hv
df_EQ Data.csv,406,6803.0,19.396,-155.2665,0.24,3.84,ml,30.0,66,0.002274,0.12,hv,hv70463592,2019-04-10T21:02:59.372Z,"6 km SSW of Volcano, Hawaii",earthquake,0.12,0.09,0.145,10,reviewed,hv,hv
df_EQ Data.csv,407,6803.0,19.4145,-155.2636667,0.67,3.01,ml,25.0,86,0.004308,0.09,hv,hv70463587,2018-10-09T16:43:21.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.146,43,reviewed,hv,hv
df_EQ Data.csv,408,6803.0,19.4048333,-155.2735,0.41,3.01,ml,26.0,35,0.009417,0.13,hv,hv70463157,2018-10-09T16:43:21.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.12,0.16,6,reviewed,hv,hv
df_EQ Data.csv,409,6803.0,19.4121667,-155.26266669999998,0.44,3.12,ml,45.0,46,0.002634,0.13,hv,hv70463152,2018-10-09T16:43:21.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.17,45,reviewed,hv,hv
df_EQ Data.csv,410,6803.0,19.4151667,-155.276,0.76,3.2,ml,33.0,40,0.008034999999999999,0.08,hv,hv70462917,2018-10-09T16:43:21.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.09,0.183,15,reviewed,hv,hv
df_EQ Data.csv,411,6803.0,19.413166699999998,-155.2753333,0.47,3.57,ml,22.0,43,0.009403,0.08,hv,hv70462282,2018-10-09T16:43:21.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.172,44,reviewed,hv,hv
df_EQ Data.csv,412,6803.0,19.399,-155.2755,1.13,3.62,ml,23.0,46,0.004016,0.07,hv,hv70462252,2018-10-09T16:43:21.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.17,0.19,0.09,9,reviewed,hv,hv
df_EQ Data.csv,413,6802.0,19.4138333,-155.2635,0.58,3.41,ml,30.0,55,0.0038350000000000003,0.11,hv,hv70461937,2018-10-04T14:15:29.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.1,0.249,17,reviewed,hv,hv
df_EQ Data.csv,414,6802.0,19.4105,-155.2795,0.14,3.67,ml,24.0,51,0.008342,0.12,hv,hv70461482,2018-10-04T14:15:29.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.22899999999999998,24,reviewed,hv,hv
df_EQ Data.csv,415,6802.0,19.399,-155.269,0.23,3.4,ml,30.0,49,0.0029010000000000004,0.1,hv,hv70461477,2018-10-04T14:15:29.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.24600000000000002,13,reviewed,hv,hv
df_EQ Data.csv,416,6802.0,19.3985,-155.2811667,0.04,3.23,ml,24.0,38,0.007755,0.1,hv,hv70461472,2018-10-04T14:15:29.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.11,0.17,0.19,31,reviewed,hv,hv
df_EQ Data.csv,417,6802.0,19.4,-155.27333330000002,1.5,2.64,ml,31.0,46,0.0046170000000000004,0.09,hv,hv70461072,2018-10-04T14:15:29.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.14,0.177,28,reviewed,hv,hv
df_EQ Data.csv,418,6802.0,19.414,-155.283,0.34,3.57,ml,18.0,66,0.0037869999999999996,0.12,hv,hv70460937,2018-10-04T14:15:29.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.2,0.26,0.292,8,reviewed,hv,hv
df_EQ Data.csv,419,6802.0,19.413,-155.2615,0.49,3.06,ml,46.0,72,0.0017809999999999998,0.11,hv,hv70460932,2019-02-06T01:04:10.110Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.09,0.162,44,reviewed,hv,hv
df_EQ Data.csv,420,6802.0,19.4126667,-155.2625,0.09,3.24,ml,46.0,36,0.002542,0.11,hv,hv70459507,2018-10-04T14:15:29.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.183,44,reviewed,hv,hv
df_EQ Data.csv,421,6801.0,19.4018333,-155.28799999999998,0.07,5.3,mw,37.0,34,0.01229,0.12,hv,hv70456682,2022-05-03T19:23:59.760Z,"7 km SW of Volcano, Hawaii",volcanic eruption,0.12,0.15,,21,reviewed,hv,hv
df_EQ Data.csv,422,6801.0,19.3871,-155.273,5.0,3.8,ml,,43,0.027000000000000003,0.36,us,us1000g5jg,2018-10-04T14:15:25.040Z,"7 km SSW of Volcano, Hawaii",earthquake,0.9,1.7,0.064,32,reviewed,us,us
df_EQ Data.csv,423,6801.0,19.414666699999998,-155.2786667,0.63,3.54,ml,22.0,55,0.005928,0.07,hv,hv70456672,2022-08-08T06:19:03.793Z,"5 km WSW of Volcano, Hawaii",earthquake,0.18,0.17,0.154,45,reviewed,hv,hv
df_EQ Data.csv,424,6801.0,19.3968333,-155.2766667,-0.45,3.32,ml,44.0,41,0.0032049999999999995,0.14,hv,hv70456627,2018-10-04T14:15:29.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.13,0.175,49,reviewed,hv,hv
df_EQ Data.csv,425,6801.0,19.407166699999998,-155.28633330000002,0.31,2.68,ml,26.0,45,0.01065,0.09,hv,hv70456622,2018-10-04T14:15:29.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.162,16,reviewed,hv,hv
df_EQ Data.csv,426,6801.0,19.4125,-155.26133330000002,0.28,3.02,ml,46.0,37,0.0014349999999999999,0.12,hv,hv70456292,2019-02-06T01:46:02.140Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.09,0.16399999999999998,37,reviewed,hv,hv
